animal_id,farm_id,species,breed,age_years,weight_kg,sex,physiological_stage,health_status
651,FARM_007,cattle,Jersey,5.1258828171829425,690.0024305196475,female,dry,healthy
652,FARM_007,cattle,Jersey,3.8248794705022346,615.2090821455612,male,lactating,recovering
653,FARM_007,cattle,Hereford,1.1424085479713875,609.104056624748,male,growing,healthy
654,FARM_007,sheep,Dorper,5.606578093244332,55.85058624289731,female,dry,healthy
655,FARM_007,goat,Nubian,3.4968722058436406,60.55402938306392,female,lactating,healthy
656,FARM_007,cattle,Simmental,5.5913354241069095,694.4959240535333,female,dry,healthy
657,FARM_007,sheep,Texel,7.791647410904138,96.61613791144387,male,growing,healthy
658,FARM_007,goat,Nubian,1.9918137168277676,74.17043155989343,male,lactating,healthy
659,FARM_007,sheep,Rambouillet,5.036298049908025,77.93829723121988,female,lactating,healthy
660,FARM_007,goat,Saanen,3.2043443721824225,43.48068873211155,male,pregnant,healthy
661,FARM_007,goat,Toggenburg,2.0507388407821194,66.91058457649866,male,pregnant,healthy
662,FARM_007,sheep,Texel,2.747682669181611,63.16236732590056,male,lactating,healthy
663,FARM_007,sheep,Merino,5.391302545634746,87.51328819694211,female,growing,healthy
664,FARM_007,goat,Toggenburg,1.562659157542099,59.44521940859696,female,pregnant,healthy
665,FARM_007,sheep,Dorper,2.6670265756598743,95.42172759396877,male,lactating,healthy
666,FARM_007,cattle,Simmental,2.390429836044332,594.9061416400203,female,pregnant,healthy
667,FARM_007,goat,Toggenburg,5.616693364492282,55.91462812069709,female,dry,healthy
668,FARM_007,cattle,Simmental,1.4090725039221637,658.6401775794648,male,growing,healthy
669,FARM_007,sheep,Texel,4.508929512380106,52.51215049114911,female,dry,healthy
670,FARM_007,cattle,Holstein,8.16406662184555,701.4936281712019,female,lactating,healthy
671,FARM_007,cattle,Simmental,2.0043369996152274,643.3278000031087,female,pregnant,healthy
672,FARM_007,cattle,Angus,8.213011986006583,556.8374307618291,male,pregnant,healthy
673,FARM_007,cattle,Holstein,3.132399924159838,670.957251955549,male,growing,minor_illness
674,FARM_007,sheep,Suffolk,3.2263470078564307,87.47130029904044,male,dry,healthy
675,FARM_007,cattle,Angus,4.767240569783402,517.0065701905008,male,pregnant,healthy
676,FARM_007,goat,Nubian,4.583754522120816,66.13533993914723,female,dry,healthy
677,FARM_007,sheep,Rambouillet,7.193985823872031,86.95334879696863,female,lactating,healthy
678,FARM_007,sheep,Rambouillet,1.0719914715498442,85.80249866210723,male,growing,healthy
679,FARM_007,sheep,Dorper,3.1831560503460765,66.99859318966242,female,growing,healthy
680,FARM_007,cattle,Jersey,4.090480319598798,733.8287161022511,male,growing,healthy
681,FARM_007,sheep,Texel,2.3894375222374435,58.244238828256925,male,growing,healthy
682,FARM_007,goat,Toggenburg,3.680287163551122,60.06071841400666,female,growing,healthy
683,FARM_007,sheep,Merino,6.258239958678299,87.69340413549565,female,pregnant,minor_illness
684,FARM_007,cattle,Angus,7.813433032287628,422.24220867218423,male,pregnant,healthy
685,FARM_007,cattle,Hereford,4.700777399942912,560.9625037197247,male,dry,healthy
686,FARM_007,goat,Nubian,2.883268459090164,67.64223250957048,male,dry,healthy
687,FARM_007,sheep,Dorper,3.3947533460451584,71.49788098899108,male,growing,healthy
688,FARM_007,sheep,Rambouillet,4.720184399325138,64.39726713379963,male,dry,healthy
689,FARM_007,goat,Alpine,1.9864331744732724,44.66332298222787,male,dry,minor_illness
690,FARM_007,goat,Nubian,4.488502633492123,44.23412943511635,male,dry,healthy
691,FARM_007,goat,Saanen,4.363478854006292,77.70636707866521,female,pregnant,healthy
692,FARM_007,cattle,Jersey,6.191716430194302,585.5926792667549,female,pregnant,recovering
693,FARM_007,cattle,Simmental,1.6051076208150503,637.9389518007638,male,growing,healthy
694,FARM_007,sheep,Dorper,4.726043131660181,55.16325044375242,female,lactating,healthy
695,FARM_007,goat,Toggenburg,2.4774649658236005,56.94191663967585,female,lactating,healthy
696,FARM_007,sheep,Rambouillet,2.6804951834129653,57.21546003608015,male,growing,healthy
697,FARM_007,cattle,Simmental,6.525732756927094,501.14324730004444,male,dry,healthy
698,FARM_007,cattle,Holstein,1.687958749355029,758.3536724770638,female,growing,healthy
699,FARM_007,cattle,Holstein,6.015795177828776,462.4143245359908,female,lactating,healthy
700,FARM_007,cattle,Angus,2.991148268014576,552.3965094673599,male,pregnant,healthy
701,FARM_008,goat,Toggenburg,3.7547441397200854,52.13143563397132,male,growing,healthy
702,FARM_008,sheep,Suffolk,5.787065162847402,76.57860763433656,female,pregnant,healthy
703,FARM_008,sheep,Dorper,5.594867224504599,98.55754536841428,male,lactating,healthy
704,FARM_008,cattle,Hereford,2.047226366480463,645.1183342146041,male,pregnant,healthy
705,FARM_008,cattle,Angus,4.191995844865746,620.2653517763406,female,dry,healthy
706,FARM_008,cattle,Simmental,4.361121506194348,502.1345495052976,male,pregnant,healthy
707,FARM_008,cattle,Jersey,5.840046412672389,511.23980602654257,male,pregnant,healthy
708,FARM_008,goat,Nubian,6.443493666138435,46.25134838199105,female,growing,healthy
709,FARM_008,sheep,Dorper,2.6196644546379364,75.12136435831883,male,pregnant,minor_illness
710,FARM_008,cattle,Jersey,8.975635949164106,773.7216456669961,male,pregnant,healthy
711,FARM_008,cattle,Angus,1.822366943743683,525.9303317406595,female,lactating,healthy
712,FARM_008,goat,Nubian,3.6634229939194696,75.74378345800525,male,lactating,healthy
713,FARM_008,sheep,Rambouillet,4.019111944387102,68.95202426915175,male,dry,healthy
714,FARM_008,sheep,Suffolk,4.598668097858818,65.4234140744742,female,dry,healthy
715,FARM_008,goat,Boer,5.9709288033714465,68.5138398344382,female,growing,healthy
716,FARM_008,cattle,Holstein,2.8979760491270934,742.8766628238354,female,dry,healthy
717,FARM_008,cattle,Hereford,4.440270267797125,647.7373816547646,male,pregnant,healthy
718,FARM_008,cattle,Hereford,2.7201887960400715,583.860327863829,female,lactating,healthy
719,FARM_008,cattle,Jersey,6.60478062915857,489.07043164923397,male,growing,healthy
720,FARM_008,sheep,Merino,2.121579206835544,58.546820121042416,female,pregnant,healthy
721,FARM_008,sheep,Suffolk,1.5888936358156798,69.65519537797005,male,pregnant,healthy
722,FARM_008,sheep,Dorper,5.2171460937661145,58.15095569074431,male,pregnant,healthy
723,FARM_008,cattle,Simmental,3.7414212019677144,505.8063215955353,female,growing,healthy
724,FARM_008,cattle,Jersey,9.342247116979973,485.47925662813134,female,lactating,healthy
725,FARM_008,goat,Toggenburg,5.386944066729503,77.87024140694813,male,growing,healthy
726,FARM_008,goat,Saanen,4.53011332589892,55.90737657732219,male,dry,healthy
727,FARM_008,goat,Boer,5.256633187803849,50.85968010170845,male,pregnant,healthy
728,FARM_008,sheep,Texel,3.9828486656656157,91.61817698304975,male,pregnant,healthy
729,FARM_008,cattle,Simmental,1.8092462037373207,477.29976609366724,female,lactating,healthy
730,FARM_008,cattle,Jersey,6.965166467887495,748.2535525933962,male,lactating,healthy
731,FARM_008,goat,Nubian,5.16283334180447,62.11049472134333,male,dry,healthy
732,FARM_008,cattle,Angus,9.197224038728319,618.9659361518903,male,dry,healthy
733,FARM_008,sheep,Suffolk,1.3967630251608478,51.73363521130332,male,pregnant,healthy
734,FARM_008,cattle,Angus,6.773540331306266,503.9312551761198,female,growing,healthy
735,FARM_008,cattle,Angus,4.701735748596081,496.2126340720595,male,pregnant,healthy
736,FARM_008,cattle,Hereford,1.9503239137897599,418.117857445231,male,dry,healthy
737,FARM_008,sheep,Suffolk,1.244574724841919,99.48782067046673,male,dry,healthy
738,FARM_008,goat,Nubian,6.8636795953986836,71.75272415632159,female,pregnant,healthy
739,FARM_008,cattle,Angus,9.866570995816073,707.2021741252838,male,growing,healthy
740,FARM_008,sheep,Texel,5.65755645893233,75.03554629183357,female,dry,healthy
741,FARM_008,goat,Boer,2.6736284564408606,45.166977809724415,male,growing,healthy
742,FARM_008,goat,Saanen,2.5215047019782153,58.83800235090058,male,growing,healthy
743,FARM_008,goat,Nubian,5.685516138316543,71.65854163558076,female,growing,healthy
744,FARM_008,goat,Saanen,2.726987793109635,43.730857871126794,male,lactating,healthy
745,FARM_008,goat,Saanen,6.337459709982953,77.7571313390583,male,growing,healthy
746,FARM_008,sheep,Texel,2.931458860663828,88.4290665456601,male,dry,healthy
747,FARM_008,cattle,Simmental,6.950266105858269,660.8941412529763,male,lactating,healthy
748,FARM_008,cattle,Holstein,8.64501765603162,417.99872849416977,male,growing,healthy
749,FARM_008,sheep,Merino,7.502016848918959,66.59857523679227,female,dry,healthy
750,FARM_008,cattle,Jersey,8.578140953560697,593.0853892307738,female,lactating,healthy
751,FARM_008,sheep,Dorper,5.43388218169489,90.27629567880285,female,lactating,healthy
752,FARM_008,cattle,Hereford,2.493109219337076,409.87366288983384,male,dry,healthy
753,FARM_008,cattle,Jersey,2.147371121262216,720.0825390734317,female,growing,healthy
754,FARM_008,sheep,Texel,7.940174974899544,86.34194155241187,male,growing,recovering
755,FARM_008,cattle,Holstein,8.5377775066845,645.7943110046525,female,pregnant,healthy
756,FARM_008,cattle,Angus,1.7350054827408663,769.7148283178644,male,growing,healthy
757,FARM_008,goat,Nubian,2.9411824749129494,66.60223956026525,female,lactating,healthy
758,FARM_008,goat,Nubian,6.545525647618696,58.42679319333956,female,dry,healthy
759,FARM_008,goat,Nubian,4.869417431754136,51.53006308669474,female,pregnant,healthy
760,FARM_008,cattle,Angus,4.209365583875851,501.7925326473041,female,dry,healthy
761,FARM_008,cattle,Angus,8.412457787183705,759.5151558949391,male,dry,healthy
762,FARM_008,goat,Saanen,4.642811685301462,55.54905391506187,male,growing,healthy
763,FARM_008,goat,Boer,5.978337197929746,79.07177491310344,male,lactating,healthy
764,FARM_008,goat,Nubian,4.496286696068089,72.49895284176687,female,lactating,healthy
765,FARM_008,cattle,Jersey,7.0525653640628425,672.8766757020395,male,growing,healthy
766,FARM_008,goat,Nubian,1.769955173132587,63.1397003291732,female,growing,healthy
767,FARM_008,cattle,Hereford,4.833439376202455,797.8736660785949,male,lactating,healthy
768,FARM_008,cattle,Hereford,7.907489475316349,523.0119181961825,male,lactating,healthy
769,FARM_008,goat,Boer,2.3561991807319123,62.0420381317973,female,growing,healthy
770,FARM_008,goat,Boer,2.667070979239393,70.8604824799395,female,pregnant,healthy
771,FARM_008,goat,Nubian,3.8449857776319183,42.66775525621795,male,dry,healthy
772,FARM_008,goat,Saanen,3.9887796612882545,67.5724164841076,female,growing,healthy
773,FARM_008,sheep,Texel,7.285547054106158,90.49622101514497,male,growing,healthy
774,FARM_008,goat,Boer,6.446412599065076,79.8626262515593,female,dry,healthy
775,FARM_008,goat,Boer,6.468035140471784,40.837364713069334,female,growing,healthy
776,FARM_008,cattle,Simmental,7.3189670870241335,532.5408874945268,female,growing,healthy
777,FARM_008,cattle,Jersey,4.71051755048499,773.8919661953204,male,lactating,healthy
778,FARM_008,goat,Alpine,3.26703528236312,42.48147054515126,male,lactating,healthy
779,FARM_008,sheep,Dorper,5.606715526395444,99.88746945051003,female,dry,healthy
780,FARM_008,cattle,Simmental,2.03631560555681,753.3094405704895,male,dry,healthy
781,FARM_008,goat,Toggenburg,3.652200525586741,65.92933875231384,female,growing,healthy
782,FARM_008,sheep,Merino,7.681961502011675,57.571615718498165,female,lactating,healthy
783,FARM_008,cattle,Jersey,4.613156011801389,535.2337637465046,male,growing,healthy
784,FARM_008,sheep,Texel,6.140559735445529,60.4415467747295,female,growing,healthy
785,FARM_008,sheep,Suffolk,7.103391428963539,78.8490806208841,male,growing,healthy
786,FARM_008,sheep,Texel,1.5549619924183422,78.29252801566233,female,lactating,healthy
787,FARM_008,cattle,Angus,2.363009697418216,573.1085937367276,female,lactating,healthy
788,FARM_008,sheep,Suffolk,4.289407604235167,75.12454384134661,female,dry,healthy
789,FARM_008,sheep,Texel,7.41051767617889,67.98970467726497,female,lactating,healthy
790,FARM_008,cattle,Holstein,3.9078973149970357,795.0998156396754,female,lactating,healthy
791,FARM_008,sheep,Dorper,4.613983094383718,79.0322612954817,male,dry,healthy
792,FARM_008,cattle,Jersey,8.287075326393005,780.2131283817636,male,pregnant,recovering
793,FARM_008,cattle,Hereford,8.329481013418853,512.133901020565,female,lactating,healthy
794,FARM_008,goat,Toggenburg,1.6987535828902751,45.083849608737566,male,pregnant,healthy
795,FARM_008,sheep,Rambouillet,7.3387718655023075,91.7686265142123,male,dry,healthy
796,FARM_008,goat,Saanen,2.586830900003145,60.14187926047545,female,dry,healthy
797,FARM_008,goat,Saanen,5.706432839276784,63.942519728710394,male,pregnant,minor_illness
798,FARM_008,sheep,Texel,3.9058745767430474,50.716545293350066,male,lactating,healthy
799,FARM_008,sheep,Rambouillet,5.230515238003398,88.18461346751603,female,pregnant,healthy
800,FARM_008,goat,Saanen,1.4806343596576135,57.67334819207818,male,pregnant,healthy
801,FARM_009,cattle,Angus,1.4603518505835786,559.1173763716392,male,lactating,healthy
802,FARM_009,goat,Saanen,1.8719601545230247,60.22786975125496,male,pregnant,healthy
803,FARM_009,goat,Toggenburg,6.9674919342115595,48.07367341455033,female,lactating,healthy
804,FARM_009,goat,Saanen,2.11166110200124,61.65080443766712,male,growing,healthy
805,FARM_009,goat,Alpine,1.4631251813588078,46.79548292876229,male,growing,healthy
806,FARM_009,sheep,Merino,2.162523966334596,52.95529104378273,female,pregnant,healthy
807,FARM_009,cattle,Jersey,9.352465752059633,436.45625577787104,female,dry,healthy
808,FARM_009,goat,Alpine,1.3324953306534666,53.24585956656599,female,pregnant,healthy
809,FARM_009,cattle,Hereford,2.5937402985756086,439.3696756405475,male,dry,healthy
810,FARM_009,goat,Toggenburg,2.4215439633803406,43.87862683861699,female,dry,healthy
811,FARM_009,sheep,Suffolk,4.828502131898338,73.7544936433384,male,growing,healthy
812,FARM_009,sheep,Merino,5.532205585218822,92.18775219936468,male,lactating,healthy
813,FARM_009,sheep,Rambouillet,2.5726017834923662,69.96662900996112,male,pregnant,recovering
814,FARM_009,goat,Boer,3.0051562850386597,69.23481383104641,female,growing,healthy
815,FARM_009,goat,Nubian,5.824993389903305,74.65692734158802,male,lactating,healthy
816,FARM_009,sheep,Dorper,4.217512181700162,83.78806464476119,female,pregnant,healthy
817,FARM_009,sheep,Texel,5.728192317354979,69.80004831928076,female,growing,healthy
818,FARM_009,goat,Toggenburg,3.60431305648574,45.10280698285484,male,lactating,healthy
819,FARM_009,goat,Boer,5.204353127705582,63.56080363923646,male,pregnant,healthy
820,FARM_009,goat,Alpine,4.935419878590397,47.95256243749612,male,lactating,healthy
821,FARM_009,goat,Boer,3.128991133258976,71.20850594142534,female,pregnant,healthy
822,FARM_009,cattle,Simmental,6.106518497404661,718.4974437825549,female,growing,healthy
823,FARM_009,cattle,Holstein,2.1986391310077105,504.5332071541535,male,growing,healthy
824,FARM_009,cattle,Jersey,3.5936607336357653,402.5857431158842,female,pregnant,healthy
825,FARM_009,sheep,Rambouillet,3.2308272279336654,55.23379852677667,male,pregnant,healthy
826,FARM_009,cattle,Angus,6.631137210352174,620.2126722384902,male,growing,healthy
827,FARM_009,sheep,Merino,2.3740601161774695,51.12822558526736,female,dry,healthy
828,FARM_009,cattle,Jersey,6.642715910758449,723.3579529216092,male,growing,healthy
829,FARM_009,cattle,Holstein,3.9467886286010323,465.84820529460194,female,growing,healthy
830,FARM_009,sheep,Suffolk,4.051966263994101,79.70247327834056,male,dry,healthy
831,FARM_009,cattle,Angus,1.7900941335234397,468.73178414306335,female,lactating,healthy
832,FARM_009,cattle,Holstein,6.4435548642632305,554.9805183690155,female,lactating,healthy
833,FARM_009,sheep,Texel,2.861983851648606,66.63904344803977,male,growing,healthy
834,FARM_009,cattle,Hereford,8.269460379833315,754.36559819897,male,lactating,healthy
835,FARM_009,cattle,Jersey,2.8755961625649844,453.171217083193,male,growing,healthy
836,FARM_009,cattle,Simmental,1.0083647518296495,761.289450937883,female,lactating,healthy
837,FARM_009,cattle,Hereford,4.209141933557372,764.6903507651102,male,growing,healthy
838,FARM_009,sheep,Texel,2.467831942011406,98.82805116614522,male,lactating,minor_illness
839,FARM_009,sheep,Suffolk,6.4732363909782284,88.2929321942371,male,pregnant,minor_illness
840,FARM_009,goat,Alpine,2.0947482439149403,78.6083855418294,female,pregnant,healthy
841,FARM_009,goat,Boer,2.8731384194147767,57.098661126667565,female,growing,healthy
842,FARM_009,goat,Boer,1.0408881874007687,60.93628740269887,female,growing,healthy
843,FARM_009,cattle,Hereford,8.155522158455181,529.4923302441695,male,pregnant,healthy
844,FARM_009,goat,Nubian,3.260058642576775,53.56962644695345,male,growing,healthy
845,FARM_009,goat,Saanen,2.9016557306036885,72.35305293966736,female,lactating,healthy
846,FARM_009,cattle,Angus,8.065752915157812,509.47938307134837,female,growing,healthy
847,FARM_009,sheep,Rambouillet,3.2971205064752542,52.68861558309917,female,growing,healthy
848,FARM_009,goat,Boer,2.8362829973726287,42.54739070010067,male,dry,healthy
849,FARM_009,goat,Saanen,1.5055322645078277,67.30610420176797,male,dry,minor_illness
850,FARM_009,goat,Nubian,2.736645369809249,71.32861818626715,male,lactating,recovering
851,FARM_009,cattle,Hereford,6.624817735384317,655.3402309681727,male,growing,healthy
852,FARM_009,cattle,Angus,2.959412616803364,435.2608632546578,male,lactating,healthy
853,FARM_009,sheep,Rambouillet,5.452331396373887,70.08965675547122,male,lactating,healthy
854,FARM_009,cattle,Angus,8.137567255335902,792.4966389821848,male,growing,minor_illness
855,FARM_009,goat,Nubian,3.8127392830407456,68.22541585475926,male,pregnant,healthy
856,FARM_009,goat,Saanen,3.446668206436976,75.45521447840567,male,pregnant,minor_illness
857,FARM_009,goat,Saanen,4.788255865860259,50.82237025951966,male,dry,minor_illness
858,FARM_009,cattle,Jersey,7.9795476704709944,557.2487192828316,female,growing,healthy
859,FARM_009,cattle,Simmental,9.782009366940393,547.6544775236819,female,dry,healthy
860,FARM_009,sheep,Suffolk,4.084654183970055,93.99573133635073,male,growing,healthy
861,FARM_009,sheep,Dorper,2.7498102360818075,53.66820337298013,female,lactating,healthy
862,FARM_009,cattle,Hereford,4.799730104926103,714.0255684185724,male,lactating,healthy
863,FARM_009,sheep,Merino,1.9615322217807196,63.843498474600615,male,dry,minor_illness
864,FARM_009,goat,Saanen,5.4781773058794485,52.46286958328916,male,lactating,healthy
865,FARM_009,goat,Alpine,4.42456888575444,59.1481943186209,female,lactating,healthy
866,FARM_009,goat,Nubian,4.077876098925445,51.25571928688652,female,pregnant,healthy
867,FARM_009,goat,Alpine,5.3441751326375275,77.15231842751541,male,lactating,healthy
868,FARM_009,cattle,Jersey,1.657032336096646,697.6114321390708,male,growing,healthy
869,FARM_009,goat,Nubian,6.5070452985613185,44.32115829966317,female,pregnant,healthy
870,FARM_009,cattle,Simmental,1.7304780201734307,580.8809916414154,male,lactating,healthy
871,FARM_009,cattle,Jersey,8.89706913942852,709.2734005035034,female,pregnant,healthy
872,FARM_009,sheep,Suffolk,1.2638840744039697,90.40339085580112,female,dry,healthy
873,FARM_009,sheep,Suffolk,4.768764855008704,99.60678197392915,female,dry,healthy
874,FARM_009,cattle,Jersey,4.1102162728373175,402.79290475213924,female,dry,healthy
875,FARM_009,goat,Nubian,5.965142163722902,40.02391755339181,male,dry,healthy
876,FARM_009,goat,Boer,3.568931038180719,42.45700517039331,female,pregnant,healthy
877,FARM_009,cattle,Angus,9.14769099109464,597.182788662344,male,dry,healthy
878,FARM_009,goat,Saanen,2.785901665409683,51.92264804680016,female,pregnant,healthy
879,FARM_009,sheep,Dorper,5.444346614072139,56.19230133529087,female,dry,minor_illness
880,FARM_009,cattle,Holstein,8.39125139103734,617.8523484428543,male,lactating,minor_illness
881,FARM_009,goat,Toggenburg,6.157872072115639,46.752400231382566,male,dry,healthy
882,FARM_009,cattle,Hereford,9.41315965743505,763.6808544825949,male,pregnant,healthy
883,FARM_009,cattle,Hereford,3.6007167242895264,550.8215724006795,female,dry,healthy
884,FARM_009,goat,Boer,5.2056121901079955,47.77094284007206,male,lactating,healthy
885,FARM_009,sheep,Merino,5.518740494873656,57.78866302900851,male,dry,healthy
886,FARM_009,sheep,Rambouillet,2.301730552901924,97.54093299582158,male,pregnant,healthy
887,FARM_009,goat,Saanen,5.408251421590154,67.98386132094113,male,growing,healthy
888,FARM_009,cattle,Simmental,5.53319748395415,731.660256113656,female,pregnant,healthy
889,FARM_009,sheep,Rambouillet,3.3981375796779227,81.38344385794043,male,lactating,healthy
890,FARM_009,cattle,Holstein,9.258825501139901,754.987576085153,female,pregnant,healthy
891,FARM_009,goat,Alpine,3.008734251344075,52.54812499028625,female,dry,healthy
892,FARM_009,goat,Saanen,4.578802452481263,72.57535682676325,female,growing,healthy
893,FARM_009,sheep,Dorper,2.662383136185688,64.99487964972681,female,growing,healthy
894,FARM_009,cattle,Angus,7.4139905708789,477.2640033633731,male,dry,healthy
895,FARM_009,goat,Nubian,4.1037608929135185,56.524295909085765,male,pregnant,healthy
896,FARM_009,goat,Saanen,2.896607869281823,42.22963414349767,male,growing,healthy
897,FARM_009,sheep,Merino,1.5640656860055953,57.35816255474727,female,lactating,healthy
898,FARM_009,cattle,Holstein,1.0544233886558056,593.5440875457246,female,growing,healthy
899,FARM_009,cattle,Holstein,2.4552509794658817,786.332927887333,female,dry,healthy
900,FARM_009,cattle,Jersey,8.960308548370833,621.5973022012524,male,lactating,healthy
901,FARM_010,cattle,Simmental,3.9505437896503066,548.8329019851584,male,lactating,healthy
902,FARM_010,sheep,Dorper,6.165494382991602,79.871462128671,male,growing,healthy
903,FARM_010,goat,Boer,3.7902180053254595,49.07914157886084,male,dry,minor_illness
904,FARM_010,cattle,Jersey,4.079193401007054,784.6202928550265,female,growing,healthy
905,FARM_010,sheep,Merino,7.366839311084968,78.44777416409254,male,growing,healthy
906,FARM_010,goat,Boer,3.6021659879222803,73.93887097625058,male,growing,healthy
907,FARM_010,cattle,Hereford,8.245875808370215,738.015859558657,female,lactating,healthy
908,FARM_010,sheep,Suffolk,5.083950633129046,73.21019744760633,female,growing,healthy
909,FARM_010,goat,Alpine,2.314756388024805,44.51372748734486,female,pregnant,healthy
910,FARM_010,cattle,Simmental,4.424336969437323,442.4502341963982,female,lactating,healthy
911,FARM_010,sheep,Texel,4.325702384842043,94.89776080925097,female,lactating,healthy
912,FARM_010,sheep,Suffolk,5.667120709003129,75.5485371522531,female,growing,healthy
913,FARM_010,sheep,Merino,3.5057283617293526,66.68304453168463,male,dry,healthy
914,FARM_010,sheep,Texel,6.998750903433673,96.93573176870174,male,growing,healthy
915,FARM_010,sheep,Dorper,3.3914877888342128,82.42322784501185,female,lactating,healthy
916,FARM_010,sheep,Suffolk,3.294899865200728,90.78726903130604,female,lactating,healthy
917,FARM_010,goat,Boer,3.040026316359353,74.78598739248685,male,lactating,healthy
918,FARM_010,goat,Toggenburg,2.0909059170240325,57.21386129488802,female,lactating,healthy
919,FARM_010,cattle,Holstein,6.717910120374889,478.59478678248445,male,dry,healthy
920,FARM_010,cattle,Holstein,6.037701952003075,743.1739655989315,female,lactating,healthy
921,FARM_010,sheep,Suffolk,7.51115642003785,76.37939866360828,female,dry,healthy
922,FARM_010,sheep,Merino,1.8491209860387388,65.13875641359836,male,lactating,healthy
923,FARM_010,sheep,Rambouillet,5.951983926133527,85.58889724954747,male,growing,healthy
924,FARM_010,goat,Saanen,1.7284894330298328,68.84529429427295,female,growing,healthy
925,FARM_010,goat,Alpine,4.614815022743599,59.59143471952963,female,dry,healthy
926,FARM_010,cattle,Hereford,2.7780031511063044,722.0697589441506,female,growing,healthy
927,FARM_010,cattle,Jersey,3.4907871875617773,623.2684735561763,female,dry,minor_illness
928,FARM_010,goat,Alpine,2.967303964109551,69.48529655826556,female,lactating,healthy
929,FARM_010,sheep,Suffolk,1.3476304402180321,81.17595975870772,female,growing,healthy
930,FARM_010,cattle,Simmental,3.5321555966845746,583.0301329001727,male,pregnant,healthy
931,FARM_010,cattle,Hereford,8.537252676568972,495.9279808826361,male,dry,healthy
932,FARM_010,sheep,Suffolk,5.037655437467791,55.960522142028665,female,lactating,healthy
933,FARM_010,sheep,Rambouillet,6.033529343575682,77.37589420299972,male,lactating,healthy
934,FARM_010,goat,Alpine,3.359568910595291,64.66850830587104,male,dry,healthy
935,FARM_010,sheep,Rambouillet,7.193655629214557,61.56788211297045,male,growing,recovering
936,FARM_010,sheep,Suffolk,4.952479005273414,75.83137959271377,male,growing,healthy
937,FARM_010,sheep,Dorper,5.796221592944464,64.50220140889932,female,pregnant,healthy
938,FARM_010,cattle,Hereford,9.321776120157729,422.4897179403889,female,dry,minor_illness
939,FARM_010,cattle,Jersey,5.9176636679091885,499.89767169174206,male,pregnant,healthy
940,FARM_010,goat,Saanen,4.088453162540679,43.98318854160116,male,growing,minor_illness
941,FARM_010,cattle,Simmental,6.428917558895539,431.886029274914,male,pregnant,minor_illness
942,FARM_010,goat,Nubian,5.812229621697211,46.42374780173234,male,lactating,healthy
943,FARM_010,cattle,Holstein,2.181591748043418,523.8766844420757,female,growing,minor_illness
944,FARM_010,goat,Nubian,5.538706527933471,58.96631783516319,male,growing,healthy
945,FARM_010,cattle,Simmental,5.052491293974317,501.01215585457777,male,pregnant,healthy
946,FARM_010,cattle,Angus,2.8318138649820677,707.6244532638897,female,growing,healthy
947,FARM_010,cattle,Jersey,1.309881777159831,578.3302199308065,male,growing,healthy
948,FARM_010,cattle,Hereford,4.62728180154463,653.8225870966099,female,growing,healthy
949,FARM_010,sheep,Suffolk,6.259963222719119,97.06671963934508,female,dry,healthy
950,FARM_010,sheep,Texel,5.399515191653427,60.75778108120278,male,growing,minor_illness
951,FARM_010,goat,Saanen,1.1947064607440543,49.4235291297871,male,lactating,healthy
952,FARM_010,sheep,Dorper,2.4244159618871874,97.72769212087499,male,dry,healthy
953,FARM_010,cattle,Hereford,3.1511308119934904,651.5491587952702,male,lactating,healthy
954,FARM_010,goat,Boer,4.255439961795734,66.1434708017768,female,lactating,healthy
955,FARM_010,cattle,Holstein,2.200100205847334,497.0177106331883,female,dry,minor_illness
956,FARM_010,cattle,Jersey,5.268777983815872,467.2080208770714,female,lactating,healthy
957,FARM_010,goat,Boer,4.4632964380537015,66.96151469699828,female,lactating,healthy
958,FARM_010,goat,Nubian,5.20658552418562,56.42926173964048,male,pregnant,healthy
959,FARM_010,goat,Boer,4.086937613872233,74.27341398892705,male,growing,healthy
960,FARM_010,cattle,Simmental,8.77929639810376,582.7552286949067,female,dry,healthy
961,FARM_010,goat,Alpine,1.4993383972484338,74.51838493252075,male,growing,healthy
962,FARM_010,goat,Toggenburg,3.5029856738542122,75.109976194505,male,dry,healthy
963,FARM_010,cattle,Hereford,1.4914927289212214,788.7381205301938,male,lactating,healthy
964,FARM_010,sheep,Rambouillet,7.005004484622423,65.24515621925318,female,dry,healthy
965,FARM_010,goat,Toggenburg,2.2084378552801134,40.38173412268907,male,growing,healthy
966,FARM_010,sheep,Rambouillet,1.0499945723777153,72.83652964429201,male,lactating,healthy
967,FARM_010,sheep,Suffolk,2.783240951357032,67.59424171735031,female,pregnant,healthy
968,FARM_010,cattle,Hereford,9.652730863812751,654.3643062838953,female,lactating,healthy
969,FARM_010,cattle,Simmental,1.1750324533127305,475.51761110937775,female,lactating,minor_illness
970,FARM_010,goat,Boer,5.701009015527453,40.42052898166614,female,growing,healthy
971,FARM_010,cattle,Angus,5.8198822578801845,590.7933570470615,female,pregnant,healthy
972,FARM_010,cattle,Jersey,5.386656727907268,778.1486598459112,female,growing,minor_illness
973,FARM_010,sheep,Merino,7.71210311233287,57.14071522364337,female,pregnant,healthy
974,FARM_010,cattle,Angus,4.644717286385696,799.5171743262617,male,dry,healthy
975,FARM_010,cattle,Angus,7.570015489727753,543.1019053174857,male,pregnant,healthy
